"","Company.Name","Address","City","State","ZIP.Code","Phone.Number.Combined","Primary.SIC.Code","Primary.SIC.Description","SIC.Code.1","SIC.Code.1.Description","Latitude","Longitude"
"1058","Murphy USA","1450 New Bern Ave","Raleigh","NC",27610,"(919) 231-6826",541103,"Convenience Stores",541103,"Convenience Stores",35.729197,-78.543253
"1059","Murphy USA","2120 S Main St","Wake Forest","NC",27587,"(919) 562-1740",541103,"Convenience Stores",541103,"Convenience Stores",35.949787,-78.535216
"1060","Myers Community Mart","4321 US Highway 70 E","Selma","NC",27576,"(919) 965-3212",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.53756,-78.281982
"1061","N C African Market","2245 New Hope Church Rd","Raleigh","NC",27604,"(919) 873-2210",541105,"Grocers-Retail",541105,"Grocers-Retail",35.834893,-78.60078
"1062","Neighborhood Market","507 E Lizzie St","Selma","NC",27576,"(919) 965-3538",541105,"Grocers-Retail",541105,"Grocers-Retail",35.538015,-78.275216
"1063","Neighborhood Market Inc","1300 S Person St","Raleigh","NC",27601,"(919) 856-8600",541105,"Grocers-Retail",541101,"Food Markets",35.764616,-78.635713
"1064","Nestle Toll House Cafe By Chip","6910 Fayetteville Rd # 224","Durham","NC",27713,"(919) 248-0890",581214,"Cafes",541102,"Snack Products",35.90504,-78.940771
"1065","New American","3121 Highway 86","Hillsborough","NC",27278,"(919) 245-3046",541105,"Grocers-Retail",541105,"Grocers-Retail",36.064518,-79.081516
"1066","New Bern Mini Mart","1601 New Bern Ave","Raleigh","NC",27610,"(919) 832-8388",541103,"Convenience Stores",541103,"Convenience Stores",35.780273,-78.615295
"1067","New Hope BP","801 S New Hope Rd","Raleigh","NC",27610,"(919) 231-0899",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.764471,-78.558886
"1068","New Way Food","1907 Cheek Rd","Durham","NC",27704,"(919) 688-1163",541103,"Convenience Stores",541103,"Convenience Stores",36.005403,-78.866586
"1069","New York Mini Mart","2929 Angier Ave","Durham","NC",27703,"(919) 598-7804",541103,"Convenience Stores",541103,"Convenience Stores",35.972986,-78.866423
"1070","Newbern Avenue Exxon","1200 New Bern Ave","Raleigh","NC",27610,"(919) 829-5522",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.779479,-78.621887
"1071","Newhill Community Grocery","3521 Old US 1 Hwy","New Hill","NC",27562,"(919) 387-3737",541105,"Grocers-Retail",541105,"Grocers-Retail",35.619107,-79.034218
"1072","Next Supper LLC","PO Box 413","Clayton","NC",27528,"(919) 333-0902",541104,"Food Products-Retail",541104,"Food Products-Retail",35.646156,-78.451749
"1073","Nick's Mart","909 W King St","Hillsborough","NC",27278,"(919) 732-8954",541103,"Convenience Stores",541103,"Convenience Stores",36.074373,-79.119009
"1074","North Durham Mobil","5100 Guess Rd","Durham","NC",27712,"(919) 471-3515",554101,"Service Stations-Gasoline & Oil",517206,"Oils-Fuel (Whls)",36.08333,-78.930759
"1075","North Main Food Mart","3400 N Main St","Fuquay Varina","NC",27526,"(919) 557-0231",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.623901,-78.723815
"1076","Northside Fish Mkt-Crab Stop","2275 New Hope Church Rd","Raleigh","NC",27604,"(919) 850-0891",541101,"Food Markets",541101,"Food Markets",35.835029,-78.599747
"1077","Nutty Barvarian","4325 Glenwood Ave # K12","Raleigh","NC",27612,"(919) 881-2845",541104,"Food Products-Retail",541104,"Food Products-Retail",35.839349,-78.678462
"1078","Oasis","400 S Church St","Kenly","NC",27542,"(919) 284-6255",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.59006,-78.127809
"1079","Old Garner Road Food Mart","1400 Garner Rd","Raleigh","NC",27610,"(919) 832-9805",541103,"Convenience Stores",541103,"Convenience Stores",35.763075,-78.631857
"1080","Old Raleigh Village","3201 Edwards Mill Rd # 123","Raleigh","NC",27612,"(919) 781-8776",541105,"Grocers-Retail",541105,"Grocers-Retail",35.825943,-78.707163
"1081","Old Raleigh Village","5563 Western Blvd","Raleigh","NC",27606,"(919) 859-0110",541105,"Grocers-Retail",541105,"Grocers-Retail",35.784118,-78.72052
"1082","Old Raleigh Village","7400 Creedmoor Rd","Raleigh","NC",27613,"(919) 848-1464",541105,"Grocers-Retail",541105,"Grocers-Retail",35.887872,-78.6782
"1083","Old Stage Mart","8801 Old Stage Rd","Raleigh","NC",27603,"(919) 779-1144",541103,"Convenience Stores",541103,"Convenience Stores",35.65492,-78.666104
"1084","Olive Tree","270 Nottingham Dr","Cary","NC",27511,"(919) 481-0321",541105,"Grocers-Retail",541105,"Grocers-Retail",35.767803,-78.742021
"1085","One Hop Food Mart","2021 Guess Rd","Durham","NC",27705,"(919) 286-2887",554101,"Service Stations-Gasoline & Oil",514105,"Grocers-Wholesale",36.022875,-78.918464
"1086","One Hop Food Mart","370 Old Oxford Rd","Durham","NC",27704,"(919) 908-9636",541103,"Convenience Stores",514109,"Markets & Grocers Equip & Supls (Whls)",36.036485,-78.887492
"1087","One Stop Shop LLC","6809 Mitchell Mill Rd","Zebulon","NC",27597,"(919) 562-7801",541103,"Convenience Stores",541103,"Convenience Stores",35.893339,-78.427121
"1088","Orange Leaf Frozen Yogurt","100 Wrenn Dr","Cary","NC",27511,"(919) 234-6110",545102,"Yogurt",545102,"Yogurt",35.765075,-78.783996
"1089","Orange Leaf Frozen Yogurt","149 Grand Hill Pl","Holly Springs","NC",27540,"(919) 552-9383",545102,"Yogurt",545102,"Yogurt",35.662215,-78.848302
"1090","Orange Leaf Frozen Yogurt","4035 Lake Boone Trl # 109","Raleigh","NC",27607,"(919) 322-2724",545102,"Yogurt",545102,"Yogurt",35.815512,-78.697112
"1091","Oriental Store Of Raleigh Inc","3601 Capital Blvd # 101","Raleigh","NC",27604,"(919) 876-6911",541105,"Grocers-Retail",514101,"Food Products (Whls)",35.829711,-78.585876
"1092","Ormond Convenient Mart","9610 US Highway 70 E","Princeton","NC",27569,"(919) 936-2112",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.455656,-78.138221
"1093","Our Dollar Store","1030 N Rogers Ln","Raleigh","NC",27610,"(919) 977-8513",541103,"Convenience Stores",533101,"Variety Stores",35.791594,-78.548307
"1094","P J's Grocery","503 Bragg St","Raleigh","NC",27601,"(919) 821-5349",541105,"Grocers-Retail",541105,"Grocers-Retail",35.765948,-78.632449
"1095","Pantry","1501 E Franklin St","Chapel Hill","NC",27514,"(919) 968-4065",541103,"Convenience Stores",541103,"Convenience Stores",35.929706,-79.034565
"1096","Pantry","1800 US Highway 70 E","Hillsborough","NC",27278,"(919) 732-5536",541103,"Convenience Stores",541103,"Convenience Stores",36.064518,-79.081516
"1097","Pantry","6317 Creedmoor Rd","Raleigh","NC",27612,"(919) 870-1108",541103,"Convenience Stores",541103,"Convenience Stores",35.87268,-78.680175
"1098","Pantry Inc","305 Gregson Dr","Cary","NC",27511,"(919) 774-6700",541103,"Convenience Stores",541103,"Convenience Stores",35.731872,-78.804687
"1099","Parkview Mini Mart","433 E Pilot St","Durham","NC",27707,"(919) 682-5885",541103,"Convenience Stores",514105,"Grocers-Wholesale",35.964102,-78.907614
"1100","Parkway Convenient","2901 Wendell Blvd","Wendell","NC",27591,"(919) 365-9462",541105,"Grocers-Retail",541105,"Grocers-Retail",35.792479,-78.378112
"1101","Parkwood Convenience Store","5100 Revere Rd","Durham","NC",27713,"(919) 361-1041",541103,"Convenience Stores",541103,"Convenience Stores",35.895186,-78.910625
"1102","Pat's Grocery Store","803 S Wall St","Benson","NC",27504,"(919) 894-8474",541105,"Grocers-Retail",541105,"Grocers-Retail",35.37538,-78.553766
"1103","Patel Brothers","802 E Chatham St # A","Cary","NC",27511,"(919) 319-5661",541105,"Grocers-Retail",541105,"Grocers-Retail",35.791327,-78.763442
"1104","Patel Brothers","1101 Copeland Oaks Dr","Morrisville","NC",27560,"(919) 650-3075",541105,"Grocers-Retail",519402,"Cigar Cigarette & Tobacco Dealers-Whls",35.843698,-78.833734
"1105","Peak Olive Oil Co","956 High House Rd","Cary","NC",27513,"(919) 377-0587",207902,"Olive Oil (Mfrs)",207902,"Olive Oil (Mfrs)",35.787875,-78.827667
"1106","Pepperidge Farm","301 Dominion Dr # B","Morrisville","NC",27560,"(919) 466-8580",546102,"Bakers-Retail",541104,"Food Products-Retail",35.84069,-78.812833
"1107","Person Street Bp","540 N Person St","Raleigh","NC",27604,"(919) 828-2100",541102,"Snack Products",541102,"Snack Products",35.787902,-78.633911
"1108","PET Dairy","8816 Midway West Rd","Raleigh","NC",27617,"(919) 783-0246",545101,"Dairy Products-Retail",545101,"Dairy Products-Retail",35.906391,-78.755713
"1109","Petra Mediteranean Market","6089 Capital Blvd","Raleigh","NC",27616,"(919) 876-8230",541105,"Grocers-Retail",541105,"Grocers-Retail",35.867744,-78.582094
"1110","Petro Express","4830 Hope Valley Rd","Durham","NC",27707,"(919) 490-6276",541103,"Convenience Stores",541103,"Convenience Stores",35.920247,-78.960455
"1111","Phillips Food Plaza","3578 Hillsborough Rd","Durham","NC",27705,"(919) 383-0999",541103,"Convenience Stores",541103,"Convenience Stores",36.022652,-78.953136
"1112","Piedmont Food & Agricultural","500 Valley Forge Rd","Hillsborough","NC",27278,"(919) 241-4212",541104,"Food Products-Retail",541104,"Food Products-Retail",36.062648,-79.08905
"1113","Piggly Wiggly","607 W 2nd St","Kenly","NC",27542,"(919) 284-4111",541105,"Grocers-Retail",541105,"Grocers-Retail",35.599568,-78.128058
"1114","Piggly Wiggly","202 Dr Donnie H Jones Jr","Princeton","NC",27569,"(919) 936-4551",541105,"Grocers-Retail",541105,"Grocers-Retail",35.465181,-78.165381
"1115","Piggly Wiggly","410 W Gannon Ave","Zebulon","NC",27597,"(919) 269-0288",541105,"Grocers-Retail",541103,"Convenience Stores",35.821607,-78.322794
"1116","Piggly Wiggly","506 W Gannon Ave","Zebulon","NC",27597,"(919) 269-4111",541105,"Grocers-Retail",541105,"Grocers-Retail",35.821395,-78.324725
"1117","Piney Grove Mini Mart","2201 Piney Grove Wilbon Rd","Holly Springs","NC",27540,"(919) 577-1122",541103,"Convenience Stores",541103,"Convenience Stores",35.598199,-78.837255
"1118","Pit Stop","1709 Lake Wheeler Rd","Raleigh","NC",27603,"(919) 835-1440",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.760012,-78.660783
"1119","Pit Stop","826 S Brightleaf Blvd","Smithfield","NC",27577,"(919) 934-1754",541103,"Convenience Stores",541103,"Convenience Stores",35.500327,-78.351451
"1120","Plaza Convenience","301 N Harrison Ave # B","Cary","NC",27513,"(919) 460-7611",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.788879,-78.783874
"1121","Plaza Grocery","101 Reed St","Cary","NC",27511,"(919) 535-8277",541105,"Grocers-Retail",541105,"Grocers-Retail",35.790138,-78.762928
"1122","Plaza Latina","3801 Wake Forest Rd # 118","Durham","NC",27703,"(919) 598-4605",541103,"Convenience Stores",541103,"Convenience Stores",35.981746,-78.820549
"1123","Pod Convenience Store","1412 New Bern Ave","Raleigh","NC",27610,"(919) 839-2121",541103,"Convenience Stores",541103,"Convenience Stores",35.779705,-78.617264
"1124","Polish Market Polonez","5440 Atlantic Springs Rd # 103","Raleigh","NC",27616,"(919) 790-1466",541105,"Grocers-Retail",541105,"Grocers-Retail",35.856692,-78.59728
"1125","Poole Road Mart","2121 Poole Rd","Raleigh","NC",27610,"(919) 231-4490",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.776123,-78.608398
"1126","Poole Road Mini Mart","7617 Poole Rd","Raleigh","NC",27610,"(919) 261-9052",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.7542,-78.506334
"1127","Pop Shoppe","6300 US 70","Mebane","NC",27302,"(919) 304-1555",541103,"Convenience Stores",541103,"Convenience Stores",36.085838,-79.226375
"1128","Popeye's Gas & Grill","6425 NC Highway 96 N","Selma","NC",27576,"(919) 965-0624",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.623181,-78.290154
"1129","Poppyseed Market","8801 Lead Mine Rd # 107","Raleigh","NC",27615,"(919) 870-4997",581208,"Restaurants",541105,"Grocers-Retail",35.905273,-78.657226
"1130","Prayas Inc","320 Stancil St # B","Smithfield","NC",27577,"(919) 934-0217",541103,"Convenience Stores",541103,"Convenience Stores",35.53015,-78.365328
"1131","Princeton Food Mart","106 Dr Donnie Jones Blvd","Princeton","NC",27569,"(919) 936-0103",541105,"Grocers-Retail",541105,"Grocers-Retail",35.465181,-78.165381
"1132","Princeton Food Mart","16 Dr Jones Blvd","Princeton","NC",27569,"(919) 936-0541",541105,"Grocers-Retail",541105,"Grocers-Retail",35.465181,-78.165381
"1133","Publix North Carolina LP","1020 Bradford Plaza Way","Cary","NC",27519,"(863) 688-1188",541105,"Grocers-Retail",541105,"Grocers-Retail",35.847609,-78.897511
"1134","Publix Super Market","1020 Bradford Plz Way","Cary","NC",27519,"(919) 460-2082",541105,"Grocers-Retail",541105,"Grocers-Retail",35.847609,-78.897511
"1135","Publix Super Market","98 Llc","Wake Forest","NC",27587,"(919) 809-8849",541105,"Grocers-Retail",541105,"Grocers-Retail",35.974566,-78.522609
"1136","Quality Food Mart","2206 S Main St","Wake Forest","NC",27587,"(919) 556-0670",554101,"Service Stations-Gasoline & Oil",541105,"Grocers-Retail",35.947052,-78.537107
"1137","Quality Food Mart Cary Inc","1390 NW Maynard Rd","Cary","NC",27513,"(919) 462-9330",541103,"Convenience Stores",541103,"Convenience Stores",35.78833,-78.809204
"1138","Quality Food Mart LLC","4601 Durham Rd","Raleigh","NC",27614,"(919) 809-8849",541105,"Grocers-Retail",541105,"Grocers-Retail",35.987808,-78.678077
"1139","Quality Grocery","1207 Wake Forest Rd","Raleigh","NC",27604,"(919) 834-3188",541105,"Grocers-Retail",541105,"Grocers-Retail",35.794805,-78.631485
"1140","Quality Mart","1611 Walnut St","Cary","NC",27511,"(919) 467-0909",541103,"Convenience Stores",541103,"Convenience Stores",35.76389,-78.74735
"1141","Quality Mart","2007 Presidential Dr","Durham","NC",27703,"(919) 544-4133",541103,"Convenience Stores",541103,"Convenience Stores",35.929529,-78.843513
"1142","Quality Mart","5203 S Miami Blvd","Durham","NC",27703,"(919) 941-1965",541103,"Convenience Stores",541103,"Convenience Stores",35.883144,-78.8495
"1143","Quality Mart","2005 New Hope Church Rd","Raleigh","NC",27604,"(919) 872-6250",541103,"Convenience Stores",541103,"Convenience Stores",35.835083,-78.605102
"1144","Quality Mart","4709 Beryl Rd","Raleigh","NC",27606,"(919) 821-4940",541103,"Convenience Stores",541103,"Convenience Stores",35.794494,-78.705322
"1145","Quality Mart","7411 Chapel Hill Rd","Raleigh","NC",27607,"(919) 854-2606",541103,"Convenience Stores",541103,"Convenience Stores",35.793574,-78.749515
"1146","Quality Oil Co","1414 US Highway 70 E","Hillsborough","NC",27278,"(919) 732-8372",541103,"Convenience Stores",541103,"Convenience Stores",36.079427,-79.075379
"1147","Quality Oil Co LLC","8385 S NC 55 Hwy","Willow Spring","NC",27592,"(919) 331-0640",541103,"Convenience Stores",517206,"Oils-Fuel (Whls)",35.555628,-78.726639
"1148","Quality Plus","1600 Heritage Commerce Ct #107","Wake Forest","NC",27587,"(919) 453-0345",541103,"Convenience Stores",541103,"Convenience Stores",35.953266,-78.516135
"1149","Quick Mart","3801 N Duke St","Durham","NC",27704,"(919) 471-1101",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.051508,-78.905892
"1150","Quick Shoppe","2618 Lake Wheeler Rd","Raleigh","NC",27603,"(919) 803-2096",541103,"Convenience Stores",541103,"Convenience Stores",35.74464,-78.67861
"1151","Quick Stop Food Market","1600 Holloway St","Durham","NC",27703,"(919) 680-2338",541103,"Convenience Stores",541103,"Convenience Stores",35.993651,-78.873765
"1152","Quick-Mart","5021 Wake Forest Rd # B","Durham","NC",27703,"(919) 957-2309",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.977069,-78.793393
"1153","Quikie Mart","255 S Churton St","Hillsborough","NC",27278,"(919) 732-7558",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.06542,-79.100107
"1154","R & H Mini Mart","117 Old Durham Rd","Chapel Hill","NC",27517,"(919) 942-7707",541103,"Convenience Stores",541103,"Convenience Stores",35.943953,-79.011746
"1155","R & J Mini Mart","2206 Avondale Dr","Durham","NC",27704,"(919) 220-8653",541103,"Convenience Stores",541103,"Convenience Stores",36.017391,-78.889444
"1156","R & M's Snack Shack","832 Ridgeway Ave","Durham","NC",27701,"(919) 237-3440",541102,"Snack Products",541102,"Snack Products",35.976791,-78.890803
"1157","Race Way","2708 S Center St","Raleigh","NC",27603,"(919) 833-7714",541103,"Convenience Stores",541103,"Convenience Stores",35.607416,-78.642469
"1158","Race Way","2708 S Saunders St","Raleigh","NC",27603,"(919) 833-7714",541103,"Convenience Stores",541103,"Convenience Stores",35.744689,-78.649475
"1159","Rainbow Mart","2400 Crabtree Blvd","Raleigh","NC",27604,"(919) 828-2442",541103,"Convenience Stores",541103,"Convenience Stores",35.805494,-78.611612
"1160","Ralph Grocery & Grill","2317 Eagle Rock Rd","Wendell","NC",27591,"(919) 366-2262",541103,"Convenience Stores",541103,"Convenience Stores",35.752319,-78.389709
"1161","Redmill Quick Stop","3422 Red Mill Rd","Durham","NC",27704,"(919) 688-8782",554101,"Service Stations-Gasoline & Oil",344603,"Gratings (Mfrs)",36.045231,-78.814423
"1162","Reliable Tank Line","3600 Buffalo Rd","Selma","NC",27576,"(919) 965-6866",541103,"Convenience Stores",478977,"Transportation",35.547157,-78.304475
"1163","RESCO Mart","7200 Old Stage Rd","Raleigh","NC",27603,"(919) 779-7610",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.678283,-78.658081
"1164","Resco Mart","800 Purser Dr","Raleigh","NC",27603,"(919) 779-1817",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.607416,-78.642469
"1165","RESCO Mart","802 Purser Dr","Raleigh","NC",27603,"(919) 779-6033",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.717712,-78.655883
"1166","Resco Mart","406 Shepard School Rd","Zebulon","NC",27597,"(919) 269-0001",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.825683,-78.312377
"1167","Rich's Food Stores","3419 N Main St","Fuquay Varina","NC",27526,"(919) 567-3007",541105,"Grocers-Retail",541105,"Grocers-Retail",35.585971,-78.78211
"1168","Riley Mart","6237 Riley Hill Rd","Wendell","NC",27591,"(919) 365-7277",541103,"Convenience Stores",541103,"Convenience Stores",35.853951,-78.40383
"1169","Robert's Country Store","602 Sherron Rd","Durham","NC",27703,"(919) 596-9949",541105,"Grocers-Retail",541105,"Grocers-Retail",35.96642,-78.805906
